State,Location,AIAN,Asian,Black,Hispanic,White,Multi,Total
RI,suburban-large,0.212720698,0.914699,1.021059349,3.828972559,91.74643693,2.276111466,4701
RI,suburban-large,0.691382766,8.827655311,4.739478958,25.58116232,55.74148297,4.418837675,9980
RI,suburban-large,0.154901527,3.429962381,2.876742642,10.53330383,80.68156672,2.323522903,4519
RI,suburban-large,0.120675784,5.591311344,0.643604183,5.792437651,84.15124698,3.700724055,2486
RI,suburban-large,1.336173509,2.498063517,11.81254841,4.9767622,71.28195198,8.094500387,5164
RI,rural-fringe,0.122473974,1.28597673,1.163502756,3.980404164,93.01898347,0.42865891,1633
RI,rural-distant,0,0.377358491,0,3.396226415,95.8490566,0.377358491,265
RI,rural-fringe,0.348735833,1.133391456,0.435919791,1.220575414,95.72798605,1.133391456,1147
RI,rural-fringe,0.182815356,0.731261426,1.279707495,1.279707495,95.24680073,1.279707495,547
RI,suburban-large,0,1.666666667,0.416666667,0,95.83333333,2.083333333,480
RI,suburban-large,0.224430907,3.01378647,4.392433472,18.30714973,73.42096826,0.641231164,3119
RI,suburban-large,0.233177881,2.964690207,3.297801466,6.229180546,85.90939374,1.365756163,3002
RI,rural-fringe,0,0.81300813,0.406504065,0.81300813,95.52845528,2.43902439,246
RI,suburban-large,0.557620818,3.810408922,6.040892193,12.08178439,70.35315985,7.156133829,2152
RI,suburban-large,1.213960546,2.048558422,0.986342944,2.731411229,88.69499241,4.324734446,1318
RI,rural-distant,0,1.680672269,0,15.96638655,80.67226891,1.680672269,119
RI,suburban-large,1.842468908,1.658222018,14.41731921,26.25518194,42.65315523,13.17365269,2171
RI,suburban-large,0.730846774,1.965725806,1.335685484,5.771169355,87.27318548,2.923387097,3968
RI,suburban-large,0.437062937,3.205128205,11.77156177,19.58041958,61.07226107,3.933566434,3432
RI,suburban-large,0.118694362,1.78041543,1.068249258,7.181008902,86.76557864,3.086053412,1685
RI,suburban-large,0.642905482,1.421159486,26.91179788,29.52853598,35.24701105,6.24859012,8866
RI,suburban-large,0.20500205,1.39401394,2.17302173,4.42804428,89.95489955,1.84501845,2439
RI,city-midsize,1.038749887,5.126004878,16.61096559,63.53987896,9.547466354,4.136934333,22142
RI,rural-fringe,0,1.22605364,0.61302682,1.53256705,96.09195402,0.536398467,1305
RI,suburban-large,0.084033613,1.848739496,1.050420168,4.915966387,88.52941176,3.571428571,2380
RI,suburban-large,2.680878553,1.744186047,2.002583979,4.069767442,84.85142119,4.651162791,3096
RI,rural-fringe,0.055126792,1.433296582,1.929437707,1.157662624,92.94377067,2.480705623,1814
RI,city-small,0.468331847,4.036574487,2.330508475,9.355486173,80.27430865,3.534790366,8968
RI,suburban-large,0.973164258,2.123267473,5.072250074,12.71011501,76.79150693,2.329696255,3391
RI,suburban-midsize,1.390374332,2.923351159,1.140819964,7.950089127,80.28520499,6.310160428,2805
RI,suburban-large,0.364963504,5.822036844,9.593326382,32.74244004,46.0375391,5.439694126,5754
SC,rural-distant,1.624945103,0.702678964,47.65041722,3.95256917,41.8972332,4.172156346,2277
SC,rural-distant,0.132758048,0.398274145,34.08562894,1.626286094,61.59973448,2.157318287,3013
SC,suburban-large,0.288755053,0.837389654,33.77609108,9.66916921,51.73665539,3.691939609,24242
SC,rural-fringe,0.402252615,0.482703138,94.28801287,1.93081255,2.413515688,0.482703138,1243
SC,suburban-large,0.251863792,0.936933306,6.10517832,6.447713077,82.651622,3.606689502,9926
SC,town-fringe,0.07788162,0.5192108,15.42056075,1.947040498,78.58255452,3.452751817,3852
SC,rural-fringe,0.038124285,0.190621426,9.264201296,3.659931376,83.07281738,3.774304232,2623
SC,rural-fringe,0.171998624,1.100791194,15.41107671,2.923976608,75.92019264,4.471964224,2907
SC,suburban-small,0.093174936,1.529621865,33.50415405,7.026943086,52.32549111,5.520614955,12879
SC,rural-fringe,0.214899713,0.501432665,55.37249284,1.504297994,40.47277937,1.934097421,1396
SC,town-distant,0,0.561009818,94.10939691,0.981767181,2.244039271,2.103786816,713
SC,rural-distant,0.456621005,1.065449011,74.58143075,2.739726027,19.9391172,1.217656012,657
SC,rural-distant,0,0.447427293,51.56599553,0.782997763,44.18344519,3.020134228,894
SC,town-distant,0.090785293,1.861098502,48.4339537,3.90376759,42.66908761,3.041307308,2203
SC,city-small,0.234708726,1.39886401,28.01013942,26.37656668,40.29009999,3.68962118,21303
SC,suburban-large,0.29167148,1.911747719,30.14612452,10.50883678,51.32551692,5.816102576,34628
SC,rural-distant,0.511363636,0.170454545,58.125,6.420454545,34.31818182,0.454545455,1760
SC,city-midsize,0.119722605,1.818428245,39.18995234,9.600397569,46.45011182,2.821387427,44269
SC,town-fringe,0.07740794,0.851487338,25.90954329,6.767665598,64.8125622,1.581333628,9043
SC,rural-distant,0.406752085,0.650803335,49.13565182,2.379499695,44.82407972,2.603213341,4917
SC,rural-distant,0.329534532,0.549224221,38.58300151,6.316078539,51.02293011,3.199231086,7283
SC,rural-distant,0,0.756620429,92.1815889,1.639344262,5.170239596,0.25220681,793
SC,town-distant,0.172235618,0.688942473,64.72614537,4.753703066,26.04202549,3.616947985,2903
SC,rural-distant,0.318471338,0.477707006,25.2388535,6.289808917,66.79936306,0.875796178,1256
SC,rural-fringe,0.85999312,0.550395597,46.90402477,5.091159271,43.15445476,3.43997248,5814
SC,suburban-small,0.205741158,0.597629078,52.63054766,3.321250122,40.58979132,2.655040658,10207
SC,town-distant,2.807518439,0.356887937,58.91030217,5.139186296,28.43207233,4.354032834,4203
SC,rural-distant,1.021021021,0.48048048,30.39039039,2.042042042,60.96096096,5.105105105,1665
SC,suburban-large,0.349113788,1.914371212,29.77058237,7.392772194,54.72262718,5.850533262,26066
SC,rural-fringe,0.114318377,0.600171478,43.01228923,5.487282081,47.21348957,3.572449271,3499
SC,rural-fringe,0,0.395825837,86.14609572,1.65527168,10.29147175,1.511335013,2779
SC,city-small,0.221361372,2.029145914,52.31507102,3.172846338,39.82045133,2.441124024,16263
SC,rural-distant,0.26478376,0.176522507,37.2462489,4.942630185,55.07502207,2.294792586,1133
SC,town-distant,0.162910671,0,62.74775998,5.484659245,29.24246538,2.362204724,3683
SC,rural-fringe,0.295857988,0.147928994,82.24852071,8.579881657,7.100591716,1.627218935,676
SC,rural-distant,0.151745068,0.379362671,29.21092564,2.959028832,64.79514416,2.503793627,1318
SC,town-distant,0.074874318,0.620387207,44.67857525,5.177024281,48.77527008,0.673868863,9349
SC,suburban-large,0.295642313,2.483935418,22.59571251,15.24110373,55.26486311,4.118742913,74076
SC,town-distant,0.64038865,1.214530198,41.40443856,13.0065143,41.29402672,2.440101579,9057
SC,rural-distant,0,0.524109015,15.40880503,4.29769392,73.89937107,5.870020964,954
SC,rural-distant,0.247371676,0.803957947,21.58317873,1.731601732,72.72727273,2.906617192,1617
SC,town-remote,0.042553191,0.553191489,53.82978723,1.106382979,42.38297872,2.085106383,2350
SC,rural-distant,0,0.266666667,93.46666667,4.666666667,1.6,0,750
SC,suburban-midsize,0.312167599,1.343476853,19.17634001,11.72362762,61.67275586,5.771632058,43246
SC,rural-fringe,0.07301935,0.292077401,59.98539613,26.2139467,12.99744432,0.438116101,2739
SC,suburban-large,0.166266396,0.535747275,27.23997783,6.392019213,61.21374469,4.452244596,10826
SC,town-distant,0.163462287,1.043045069,27.50836771,8.173114346,59.96730754,3.144703044,12847
SC,rural-fringe,0.101214575,0.320512821,30.19568151,11.72402159,55.21255061,2.446018893,5928
SC,rural-fringe,0.032786885,0.491803279,36.95081967,5.114754098,52.6557377,4.754098361,3050
SC,rural-fringe,0.097370983,0.097370983,91.96689387,1.898734177,5.404089581,0.535540409,2054
SC,suburban-large,0.230279849,2.494047851,11.29151868,7.642168534,74.59896179,3.743023301,25621
SC,suburban-large,0.16559947,1.468315301,32.32501656,17.60874365,44.45793773,3.974387282,9058
SC,rural-fringe,0.047801147,0.573613767,35.85086042,11.32887189,48.90057361,3.298279159,2092
SC,rural-fringe,0.596252129,0.39750142,19.5911414,13.25951164,60.98807496,5.167518455,3522
SC,suburban-large,0.216564238,3.207491952,28.08896693,4.231782265,60.01755926,4.237635353,17085
SC,town-distant,4.664866192,0.687453965,58.63000246,0.785661674,29.97790327,5.254112448,4073
SC,rural-distant,0,0.390117035,78.9336801,1.040312094,18.33550065,1.300390117,769
SC,rural-fringe,0.503983092,0.520240611,34.7260608,14.71305479,45.74865875,3.788001951,6151
SC,rural-distant,0.144161461,0.682364248,9.610764056,9.610764056,75.79048534,4.161460836,10405
SC,rural-distant,0.18018018,0.324324324,87.78378378,2.054054054,8.720720721,0.936936937,2775
SC,rural-distant,0.319914689,0.373233804,44.92135431,4.18555052,47.40069315,2.799253532,3751
SC,town-distant,0.079138968,1.18708452,86.6255144,3.276353276,8.499525166,0.332383666,6318
SC,suburban-large,0.164855294,1.611918427,6.86897057,6.86897057,79.96702894,4.518256197,16378
SC,city-midsize,0.072251264,1.334523354,71.20149603,4.713332483,18.69607718,3.982319691,23529
SC,suburban-large,0.184248555,3.175578035,59.01734104,9.718208092,23.49710983,4.407514451,27680
SC,rural-fringe,0.13215859,0.440528634,25.11013216,34.31718062,38.1938326,1.806167401,2270
SC,suburban-midsize,0.157418339,2.066115702,8.402203857,5.804801259,80.65722157,2.912239276,5082
SC,suburban-midsize,0.577171858,3.761568315,11.7325107,10.14031247,70.54433277,3.244103891,10049
SC,suburban-midsize,0.376325693,0.923708519,14.50564489,7.355456723,72.42559015,4.413274034,2923
SC,town-fringe,0.146092038,0.986121256,12.89262235,8.802045289,72.82688093,4.34623813,2738
SC,suburban-midsize,0.072966071,2.407880336,18.39961085,9.923385626,64.40471847,4.791438648,8223
SC,suburban-midsize,0.264363765,3.137116673,29.71448713,18.33803313,43.73457878,4.811420515,11348
SC,city-small,0.134770889,3.261455526,54.0296496,7.102425876,31.87331536,3.598382749,7420
SC,town-distant,0.098911968,0.420375865,37.06726014,1.18694362,55.41543027,5.81107814,4044
SC,rural-distant,0.168444694,0.336889388,91.49354295,0.758001123,6.428972487,0.814149354,3562
SC,rural-fringe,1.027330878,0.775344059,18.53072301,8.121729017,67.29986431,4.245008723,5159
SC,rural-fringe,0.318513603,1.857996019,9.635036496,5.401459854,78.67285999,4.114134041,7535
SC,city-small,1.317196735,1.643681396,39.386434,8.319729806,45.84857867,3.484379398,17765
SC,suburban-large,0.213918996,5.062749572,10.17541358,8.271534512,71.95521962,4.321163719,14024
SC,city-small,0.180905696,1.33636788,60.97105509,3.927404295,31.09243697,2.491830065,17136
SC,rural-fringe,0.646776549,0.438138953,73.81598164,3.463384102,19.94575422,1.689964532,4793
SD,town-remote,0.432432432,0.108108108,0.648648649,6.054054054,90.81081081,1.945945946,925
SD,rural-remote,21.10091743,0,0.917431193,3.669724771,72.93577982,1.376146789,218
SD,rural-remote,0,0,1.377410468,2.203856749,95.8677686,0.550964187,363
SD,rural-remote,0.284090909,0.568181818,0.284090909,4.545454545,91.19318182,3.125,352
SD,rural-remote,0.984251969,0.393700787,0.590551181,4.133858268,93.8976378,0,508
SD,rural-remote,2.43902439,0.975609756,1.463414634,1.463414634,91.2195122,2.43902439,410
SD,rural-remote,4.8,0.8,0,2.4,88,4,250
SD,rural-remote,0.499168053,2.329450915,1.830282862,0.998336106,93.84359401,0.499168053,601
SD,rural-remote,0.865800866,0,0,0.432900433,98.7012987,0,231
SD,rural-fringe,1.357733176,0.295159386,1.948051948,2.243211334,89.72845336,4.427390791,1694
SD,rural-remote,55.16483516,0.32967033,0.549450549,7.362637363,29.78021978,6.813186813,910
SD,rural-remote,0,0,0,3.892944039,93.43065693,2.676399027,411
SD,rural-distant,0,0,0,1.704545455,96.59090909,1.704545455,176
SD,rural-remote,3.365384615,0,0.480769231,3.846153846,91.82692308,0.480769231,208
SD,town-remote,6.41392991,3.504518404,2.248181618,4.297994269,80.11902138,3.416354419,4537
SD,rural-remote,0.226244344,0.226244344,0.226244344,2.262443439,95.47511312,1.583710407,442
SD,rural-remote,0.341296928,0.341296928,0.682593857,4.09556314,93.51535836,1.023890785,293
SD,rural-remote,3.468208092,0,2.89017341,2.89017341,89.59537572,1.156069364,173
SD,rural-remote,1.990049751,0.497512438,0,1.492537313,93.03482587,2.985074627,201
SD,rural-remote,4.528301887,0,0,3.396226415,89.81132075,2.264150943,265
SD,rural-distant,0.184842884,0.924214418,0.369685767,2.772643253,94.82439926,0.924214418,541
SD,town-remote,1.868460389,0.448430493,0.074738416,5.829596413,87.66816143,4.110612855,1338
SD,rural-remote,50.10060362,0.402414487,0,4.225352113,22.93762575,22.33400402,497
SD,rural-remote,0,0.892857143,0.595238095,3.125,93.89880952,1.488095238,672
SD,rural-distant,3.921568627,0.980392157,3.921568627,4.901960784,86.2745098,0,102
SD,rural-remote,3.355704698,0.67114094,0,4.026845638,91.27516779,0.67114094,149
SD,rural-remote,0.919117647,0,0,1.654411765,95.77205882,1.654411765,544
SD,rural-remote,38.67924528,0.943396226,0.943396226,0.943396226,55.66037736,2.830188679,106
SD,rural-remote,0,0.847457627,0.847457627,1.694915254,95.76271186,0.847457627,118
SD,town-fringe,0.483706721,1.476578411,3.054989817,2.16395112,90.63136456,2.189409369,3928
SD,town-remote,2.037147993,3.864589575,2.666267226,4.224086279,82.8040743,4.403834632,3338
SD,rural-remote,0.99009901,0,0.495049505,0,98.51485149,0,202
SD,rural-remote,9.090909091,0,0.432900433,0.432900433,90.04329004,0,231
SD,rural-distant,3.980099502,0,1.990049751,2.985074627,91.04477612,0,201
SD,town-distant,1.148105626,1.148105626,1.033295063,1.836969001,92.53731343,2.296211251,871
SD,rural-remote,0.343642612,0.343642612,0,3.436426117,94.84536082,1.030927835,291
SD,rural-remote,1.6,0,1.2,4.8,92.4,0,250
SD,rural-remote,34.48673587,0.461361015,0.576701269,3.921568627,55.59400231,4.959630911,867
SD,rural-distant,1.210653753,0,0.726392252,0,98.062954,0,413
SD,rural-remote,1.075268817,0,1.612903226,4.301075269,92.47311828,0.537634409,372
SD,rural-remote,2.745098039,0.392156863,3.529411765,0.784313725,92.54901961,0,255
SD,rural-distant,16.59574468,2.127659574,0,1.276595745,77.87234043,2.127659574,235
SD,rural-distant,5.328798186,0.22675737,0.907029478,5.328798186,85.60090703,2.607709751,882
SD,rural-remote,0.325732899,0.651465798,1.628664495,0.977198697,96.09120521,0.325732899,307
SD,town-distant,1.884700665,0.332594235,0.332594235,1.662971175,93.68070953,2.106430155,902
SD,rural-remote,0,0,0,2.352941176,97.64705882,0,170
SD,town-fringe,7.092198582,1.631205674,2.872340426,8.226950355,71.17021277,9.007092199,2820
SD,rural-remote,82.96296296,0,0,1.975308642,14.56790123,0.49382716,405
SD,rural-remote,11.17021277,0,0.531914894,2.127659574,76.59574468,9.574468085,188
SD,rural-fringe,93.51851852,0.308641975,0,0.925925926,5.24691358,0,324
SD,rural-remote,5.633802817,0,0,4.225352113,88.02816901,2.112676056,142
SD,rural-remote,0,0,0,22.22222222,77.77777778,0,9
SD,rural-distant,0.611620795,0.458715596,1.070336391,4.128440367,91.74311927,1.987767584,654
SD,rural-remote,0,0.266666667,0.266666667,13.6,83.2,2.666666667,375
SD,rural-remote,0.609756098,0,0,0.609756098,94.51219512,4.268292683,164
SD,rural-remote,0,0,1.547987616,3.715170279,94.73684211,0,323
SD,rural-remote,0,0,0,8.127208481,90.45936396,1.413427562,283
SD,rural-distant,0.751879699,0,0,2.631578947,94.73684211,1.879699248,266
SD,rural-remote,0,0.617283951,1.851851852,1.234567901,95.67901235,0.617283951,162
SD,rural-remote,6.145251397,1.117318436,0,2.793296089,88.82681564,1.117318436,179
SD,rural-remote,2.523659306,0,0.94637224,0.630914826,95.89905363,0,317
SD,rural-remote,34.1211226,2.511078287,0.443131462,8.419497784,52.14180207,2.363367799,677
SD,rural-distant,1.923076923,0,0,0,96.53846154,1.538461538,260
SD,town-remote,12.4137931,0.229885057,0.459770115,1.83908046,79.77011494,5.287356322,435
SD,rural-remote,0.336700337,0.336700337,1.01010101,4.377104377,91.91919192,2.02020202,297
SD,rural-distant,1.028806584,0.617283951,0.411522634,3.703703704,88.06584362,6.172839506,486
SD,rural-distant,0.602409639,0.301204819,0,5.421686747,89.45783133,4.21686747,332
SD,rural-remote,6.639004149,0,0.414937759,4.149377593,87.13692946,1.659751037,241
SD,rural-remote,0,0,0,0,100,0,60
SD,rural-remote,12.46537396,3.324099723,0.27700831,1.385041551,80.60941828,1.939058172,361
SD,rural-remote,3.25732899,0.325732899,0.325732899,1.628664495,90.22801303,4.234527687,307
SD,rural-remote,0.127713921,0.255427842,0.383141762,2.043422733,96.2962963,0.893997446,783
SD,rural-fringe,0.624849796,1.706320596,1.778418649,1.946647441,90.84354722,3.100216294,4161
SD,rural-distant,1.564828614,0.149031297,0.894187779,1.490312966,93.59165425,2.309985097,1342
SD,rural-remote,1.098901099,1.098901099,1.648351648,1.098901099,95.05494505,0,182
SD,rural-remote,2.564102564,0,0,2.564102564,93.16239316,1.709401709,117
SD,rural-distant,6.336633663,0.198019802,0.594059406,18.21782178,72.47524752,2.178217822,505
SD,rural-remote,1.418439716,2.127659574,0,17.73049645,78.72340426,0,141
SD,town-remote,9.3270366,1.416765053,1.06257379,3.778040142,74.73435655,9.681227863,847
SD,rural-remote,2.564102564,0,0,0,97.43589744,0,117
SD,town-remote,1.556264964,22.54588986,1.636073424,21.58818835,51.11731844,1.556264964,2506
SD,rural-remote,0.689655172,1.379310345,0.229885057,1.83908046,93.79310345,2.068965517,435
SD,rural-remote,1.612903226,0,4.435483871,3.629032258,89.91935484,0.403225806,248
SD,suburban-midsize,1.005413766,2.088167053,1.237432328,6.651198763,84.99613302,4.021655066,1293
SD,rural-remote,2.839116719,0,0,2.523659306,91.48264984,3.154574132,317
SD,rural-remote,56.21468927,0.282485876,0,2.542372881,32.48587571,8.474576271,354
SD,town-distant,1.124567474,0.692041522,1.470588235,6.228373702,87.71626298,2.76816609,1156
SD,rural-remote,1.162790698,0,0,1.162790698,93.60465116,4.069767442,172
SD,rural-remote,2.183406114,0,0,1.746724891,92.57641921,3.493449782,229
SD,town-distant,2.710843373,1.506024096,0.903614458,5.421686747,86.29518072,3.162650602,664
SD,rural-remote,2.592592593,0.740740741,0,1.851851852,91.48148148,3.333333333,270
SD,rural-distant,1.329787234,0.177304965,0.620567376,2.216312057,92.9964539,2.659574468,1128
SD,rural-remote,0,0,0.540540541,1.081081081,98.37837838,0,185
SD,rural-remote,39.01869159,0,0,0.23364486,58.87850467,1.869158879,428
SD,rural-distant,0,0.111111111,5.888888889,3.777777778,88.55555556,1.666666667,900
SD,rural-distant,1.058201058,0,0.529100529,10.58201058,84.65608466,3.174603175,189
SD,rural-remote,32.0855615,0,0,3.20855615,58.28877005,6.417112299,187
SD,rural-remote,96.0251046,0,0,1.882845188,1.464435146,0.627615063,478
SD,rural-remote,0,0,0,0,98.57142857,1.428571429,280
SD,rural-remote,0.21978022,1.318681319,0.43956044,0.43956044,96.92307692,0.659340659,455
SD,town-remote,6.531937929,1.046553591,1.046553591,4.944063515,83.79646337,2.634428004,2771
SD,rural-distant,0,0,0.819672131,1.639344262,96.72131148,0.819672131,244
SD,rural-distant,1.777777778,0,0.444444444,4.888888889,92.88888889,0,225
SD,rural-distant,6.504065041,0,0,2.032520325,84.14634146,7.317073171,246
SD,rural-remote,7.371794872,1.923076923,2.564102564,2.564102564,83.65384615,1.923076923,312
SD,rural-remote,0,0.803212851,0.401606426,0,96.38554217,2.409638554,249
SD,rural-remote,89.62962963,0,0,2.962962963,7.407407407,0,135
SD,rural-distant,1.658767773,0.473933649,0.710900474,2.369668246,92.41706161,2.369668246,422
SD,rural-remote,0.746268657,0.373134328,0.186567164,2.23880597,93.84328358,2.611940299,536
SD,town-remote,15.53470919,0.637898687,0.52532833,4.35272045,71.33208255,7.617260788,2665
SD,rural-remote,1.706484642,0,1.365187713,19.45392491,76.79180887,0.682593857,293
SD,city-small,18.74483277,1.04472003,1.127395716,6.335963923,66.98233747,5.764750094,13305
SD,rural-remote,1.25984252,0.157480315,1.88976378,2.992125984,93.7007874,0,635
SD,rural-remote,9.170305677,0,0.436681223,2.620087336,83.40611354,4.366812227,229
SD,rural-distant,0.613496933,0.613496933,0.613496933,0,96.93251534,1.226993865,163
SD,rural-remote,0.701754386,0,0,0.701754386,96.49122807,2.105263158,285
SD,rural-distant,96.85212299,0,0,2.196193265,0.292825769,0.65885798,1366
SD,city-midsize,4.576476992,3.785119122,11.86618097,10.51375455,64.07067789,5.187790479,23883
SD,rural-distant,1.047904192,0.449101796,0.898203593,5.089820359,90.56886228,1.946107784,668
SD,town-distant,3.421052632,1.271929825,0.48245614,4.956140351,87.5,2.368421053,2280
SD,rural-fringe,4.04685836,0.354987575,0.638977636,3.833865815,87.32694356,3.798367057,2817
SD,rural-remote,17.19745223,0,0.636942675,6.369426752,71.33757962,4.458598726,157
SD,rural-remote,57.93871866,0,0.278551532,1.949860724,39.27576602,0.557103064,359
SD,rural-remote,96.86723023,0.248632521,0,0.745897563,1.442068623,0.696171059,2011
SD,rural-remote,9.554140127,1.27388535,0,1.27388535,87.2611465,0.636942675,157
SD,town-distant,9.734513274,2.091713596,1.689460981,4.424778761,77.71520515,4.344328238,1243
SD,rural-remote,1.069518717,0.534759358,1.604278075,1.871657754,93.04812834,1.871657754,374
SD,rural-remote,58.86524823,0.101317123,0.202634245,3.748733536,28.77406282,8.308004053,987
SD,rural-distant,94.79768786,0,1.156069364,0,0.578034682,3.468208092,173
SD,rural-remote,15.10204082,0.408163265,0.816326531,0,82.85714286,0.816326531,245
SD,rural-distant,2.821316614,0.313479624,0.940438871,2.194357367,92.47648903,1.253918495,319
SD,town-remote,3.636819664,0.827689992,0.777526963,3.661901179,88.51266617,2.583396037,3987
SD,rural-remote,51.13636364,0,0,1.704545455,46.02272727,1.136363636,176
SD,rural-distant,4.263565891,0.387596899,0.387596899,1.937984496,90.31007752,2.713178295,258
SD,rural-remote,1.5625,0.347222222,0,1.909722222,93.05555556,3.125,576
SD,rural-remote,0,0,0,5.521472393,94.17177914,0.306748466,326
SD,rural-remote,1.114206128,0.278551532,0.557103064,3.064066852,94.70752089,0.278551532,359
SD,rural-remote,0,0.847457627,0.847457627,9.322033898,88.98305085,0,118
SD,rural-remote,89.04109589,0.456621005,0.913242009,0,8.219178082,1.369863014,438
SD,rural-remote,1.694915254,0,0.423728814,4.661016949,93.22033898,0,236
SD,town-remote,33.09759547,0.707213579,0.99009901,0.848656294,64.21499293,0.141442716,707
SD,rural-remote,1.315789474,0,2.894736842,7.368421053,85,3.421052632,380
SD,rural-remote,0,0.877192982,0,4.824561404,90.78947368,3.50877193,228
SD,town-remote,4.487179487,0.783475783,1.780626781,6.801994302,83.86752137,2.279202279,2808
SD,rural-remote,44.38356164,0.273972603,0.273972603,0.821917808,53.42465753,0.821917808,365
SD,rural-remote,3.830645161,0,0.201612903,1.008064516,88.50806452,6.451612903,496
SD,rural-remote,2.083333333,0,0.297619048,1.785714286,94.94047619,0.892857143,336
SD,rural-remote,10.60606061,0.378787879,0,1.136363636,83.33333333,4.545454545,264
SD,town-remote,38.29787234,0.151975684,0.759878419,3.039513678,55.16717325,2.583586626,658
SD,rural-remote,1.498127341,0.374531835,0.374531835,0,97.75280899,0,267
TN,city-small,0.154187145,1.117856799,3.56557772,25.14214127,66.17519514,3.84504192,10377
TN,town-distant,0,0,11.71875,18.28125,70,0,640
TN,suburban-large,0.099354198,1.192250373,14.80377546,11.22702434,64.38152012,8.296075509,2013
TN,suburban-large,0.166439703,0.453926464,1.649266152,1.679527916,94.17461038,1.876229384,6609
TN,town-distant,0.175233645,2.219626168,9.345794393,9.696261682,71.90420561,6.658878505,1712
TN,city-large,0,0.206079341,94.07521896,2.575991757,2.266872746,0.875837197,1941
TN,city-large,0.090943853,1.779605841,72.64036874,14.2265122,8.376135506,2.886433864,96763
TN,suburban-large,0.214669052,11.28205128,16.77996422,5.140131187,63.31544425,3.267740012,8385
TN,suburban-large,0.113207547,1.811320755,35.81132075,13.05660377,44.37735849,4.830188679,2650
TN,suburban-large,0.134884505,9.829708312,9.829708312,3.692463328,74.38880459,2.124430956,5931
TN,town-fringe,0.097295194,3.016151002,13.50457287,6.168515275,75.17026659,2.043199066,5139
TN,suburban-large,0.29431741,3.486529319,25.34525696,4.494000453,61.95381481,4.42608105,8834
TN,suburban-large,0.211864407,8.898305085,7.944915254,4.237288136,75.31779661,3.389830508,944
TN,town-distant,0.254895145,0.695168578,8.295678369,21.6776735,65.36901865,3.707565751,8631
TN,town-distant,0,0.245700246,16.46191646,20.39312039,62.16216216,0.737100737,407
TN,town-remote,0.136986301,0.867579909,3.607305936,2.237442922,92.00913242,1.141552511,2190
TN,rural-distant,0.328767123,0.328767123,1.04109589,6.465753425,91.50684932,0.328767123,1825
TN,rural-fringe,0.211883924,0.488254261,1.520036849,4.808843851,90.61262091,2.358360203,10855
TN,rural-fringe,0.13916501,0.526838966,2.365805169,5.288270378,89.87077535,1.809145129,10060
TN,city-small,0.102801336,0.976612696,2.749935749,3.392444102,89.41146235,3.366743768,3891
TN,town-distant,0.052374302,0.279329609,0.31424581,1.309357542,97.74790503,0.296787709,5728
TN,town-distant,0.150225338,0.450676014,1.301952929,3.254882323,94.19128693,0.650976465,1997
TN,suburban-midsize,0.294063591,0.202168719,0.624885131,2.499540526,95.42363536,0.955706672,5441
TN,rural-fringe,0.297246558,0.594493116,1.705256571,4.83416771,91.14518148,1.423654568,6392
TN,town-distant,0.337952011,0.574518418,11.76072998,3.379520108,81.88577222,2.061507266,2959
TN,rural-fringe,0.114916111,0.183865778,0.850379223,1.310043668,95.93196966,1.608825557,4351
TN,rural-remote,0.091157703,0,1.093892434,1.367365542,95.89790337,1.549680948,1097
TN,city-small,0.295755045,2.818371608,12.85664579,21.85107864,59.04662491,3.131524008,5748
TN,suburban-large,0.106951872,1.069518717,2.780748663,3.529411765,87.80748663,4.705882353,935
TN,rural-distant,0.173988691,0.326228795,2.718573293,3.414528056,92.06176599,1.304915181,4598
TN,town-distant,0.245261984,0.602006689,1.761426979,6.265328874,89.25306577,1.872909699,4485
TN,rural-fringe,0.1447178,0.434153401,12.78340569,15.0988905,70.86348288,0.675349735,2073
TN,rural-fringe,0.265111347,0.901378579,1.139978791,4.970837752,92.25874867,0.463944857,7544
TN,town-distant,0.114155251,1.484018265,5.936073059,13.69863014,76.82648402,1.940639269,876
TN,rural-remote,0.178997613,0.715990453,3.341288783,4.952267303,90.57279236,0.238663484,1676
TN,town-distant,0.265780731,0.166112957,1.694352159,13.05647841,84.08637874,0.73089701,3010
TN,town-distant,0.225278634,0.829973915,5.679392933,5.548968461,84.96561537,2.75077069,8434
TN,rural-fringe,0.076394194,0.076394194,6.187929717,3.259485612,89.30481283,1.094983448,3927
TN,town-distant,0.107334526,1.932021467,36.77996422,6.189624329,49.05187835,5.939177102,2795
TN,suburban-midsize,0.195771339,0.861393892,2.662490211,1.683633516,92.48238058,2.114330462,2554
TN,town-distant,0.253807107,0.76142132,1.269035533,4.822335025,86.54822335,6.345177665,394
TN,rural-distant,0.168397418,0.53325849,55.37468425,6.146505754,36.79483581,0.982318271,3563
TN,town-distant,0.066445183,0.531561462,28.10631229,5.049833887,60.13289037,6.112956811,1505
TN,rural-remote,0.089968511,0.179937022,0.314889789,1.30454341,97.9757085,0.134952767,2223
TN,city-small,0.108577633,6.05320304,12.24212812,25.51574376,51.95439739,4.125950054,3684
TN,town-distant,0.283939663,1.011535049,6.654835847,5.270629991,85.57231588,1.206743567,5635
TN,rural-distant,0,0.353982301,5.486725664,1.061946903,92.03539823,1.061946903,565
TN,town-fringe,0.147456377,0.540673384,7.446547063,2.53133448,88.22806586,1.105922831,4069
